ÐòºÅ,ÐÕÃû,ÊÖ»úºÅÂë
894,°²Ô·åû,13739459009
895,°²Ô·Õê,13656779986
896,°²Ô·Õä,13818647522
897,°²Ô·Ö¥,13842849566
898,°²Ô·×Ó,13659055439
899,°²è¥,13449038500
900,°²è¥,13650418515
901,°²è¥,13784143558
902,°²è¥çþ,13659782239
903,°²è¥Þ±,13646143387
904,°²è¥ÑÇ,13527589903
905,°²è¥Ñþ,13887149175
906,°²è¥Ò»,13738275070
907,°²ÔÂ,13723144102
908,°²ÔÂ,13855535990
909,°²ÔÂ,13865072296
910,°²ÔÂÑã,13555378310
911,°²ÔÂÑþ,13733641244
912,°²ÔÂâù,13558036011
913,°²ÔÃ,13448477031
914,°²ÔÃ,13626165747
915,°²ÔÃ,13659824994
916,°²ÔÃ,13862974620
917,°²ÔÃ,13870178170
918,°²ÔÃ´¿,13739405539
919,°²ÔÃ»·,13889021283
920,°²ÔÃÜç,13631576041
921,°²ÔÃÉ¯,13690421047
922,°²ÔÃÉº,13554567058
923,°²ÔÃÉº,13638044396
924,°²ÔÃÑó,13662799285
925,°²ÔÃÑþ,13860458348
926,°²ÔÆ,13488853938
927,°²ÔÆ,13567611177
928,°²ÔÆ,13599271407
929,°²ÔÆ,13642984601
930,°²ÔÆ,13747572366
931,°²ÔÆ,13877573815
932,°²ÔÆ¾û,13617432090
933,°²ÔÆÀ½,13850013500
934,°²ÔÆÀÖ,13565711992
935,°²ÔÆÄÈ,13775216790
936,°²ÔÆÄþ,13469301455
937,°²ÔÊ,13496523951
938,°²ÔÊ,13520252635
939,°²ÔÊ,13675609737
940,°²ÔÊ,13883481383
941,°²ÔÊºÉ,13858998130
942,°²ÔÏ,13670489348
943,°²ÔÏ,13799775145
944,°²ÔÏÀö,13738335152
945,°²ÔÏÃÎ,13646446004
946,°²ÔÏÔª,13825636322
947,°²ÔÏÔÊ,13616368941
948,°²îÈ,13613377216
949,°²îÈ,13670522804
950,°²îÈ½à,13730709752
951,°²îÈ¾ê,13643143410
952,°²îÈÔ·,13445707194
953,°²ÕÑ,13511887001
954,°²ÕÑ,13640723490
955,°²ÕÑ,13663945530
956,°²ÕÑ,13868764929
957,°²ÕÑèµ,13768166572
958,°²ÕÑ¾û,13871439776
959,°²ÕÑÜç,13499501454
960,°²ÕÑÜç,13734748108
961,°²ÕêæÃ,13855933135
962,°²ÕêÑÞ,13495012830
963,°²ÕêÒÕ,13754331825
964,°²Õä,13412204031
965,°²Õä,13722127538
966,°²Õä,13722328644
967,°²Õä,13723819086
968,°²Õä,13723862063
969,°²Õä,13776232641
970,°²Õä,13832227500
971,°²Õä,13836947193
972,°²ÕäÃ¼,13581894307
973,°²Õæ,13516101853
974,°²Õæ,13676046487
975,°²Õæ,13855236639
976,°²ÕæÃ¼,13442934727
977,°²ÕæÔÃ,13689883063
978,°²Õò,13580654385
979,°²Õò,13629371988
980,°²Õò,13696266769
981,°²Õòá°,13562426617
982,°²Ö¥ÏÈ,13759017400
983,°²Ö¥Õæ,13719403478
984,°²×Ó´¿,13787811871
985,±«°¨,13422438890
986,±«°¨Äþ,13879575208
987,±«°¨Ë¬,13410741223
988,±«°¨çü,13860401955
989,±«°Ø,13771314032
990,±«°Ø,13824115540
991,±«°Ø,13877893439
992,±«°Ø,13882123022
993,±«Ýí,13462124446
994,±«Ýí,13586227344
995,±«Ýí,13626597956
996,±«Ýí,13633499952
997,±«èµ,13467251800
998,±«±ù,13433387379
999,±«±ù,13460253067
1000,±«±ù,13814568748
1001,±«±ùîì,13653932666
1002,±«±ùèª,13895491054
1003,±«±ùÎÄ,13757666288
1004,±«±ùÓê,13549598434
1005,±«æ¿,13519841038
1006,±«æ¿,13655655410
1007,±«æ¿,13671135350
1008,±«æ¿,13857034243
1009,±«æ¿Äþ,13721617697
1010,±«æ¿Çä,13893995578
1011,±«æ¿æµ,13657557871
1012,±«æ¿æµ,13777265418
1013,±«æ¿ÐÀ,13525365039
1014,±«æ¿ÐÀ,13819473624
1015,±«æ¿æ«,13834297701
1016,±«æ¿æÌ,13756579368
1017,±«æ¿Ó±,13570487569
1018,±«³¿,13413613789
1019,±«³¿,13725742396
1020,±«´¿,13490246398
1021,±«´¿,13519402083
1022,±«´¿,13563439913
1023,±«´¿,13595231322
1024,±«´¿è´,13686353822
1025,±«´¿Üç,13726863416
1026,±«´¿Íñ,13892499871
1027,±«´¿ÐÀ,13656046028
1028,±«´¿äö,13416435895
1029,±«´¿ÑÅ,13565227054
1030,±«´¿Ñþ,13618013952
1031,±«´¿ÔÃ,13464755264
1032,±«´¿ÔÆ,13681794926
1033,±«´¾,13681451535
1034,±«´¾×Ó,13613293619
1035,±«´Ï,13462595817
1036,±«´Ï,13563184869
1037,±«´Ï,13641973047
1038,±«´Ï,13761761064
1039,±«´Ï,13770359211
1040,±«´Ï,13825812349
1041,±«´Ï,13863499110
1042,±«´ÏÄ­,13432586473
1043,±«´ÏÎÄ,13535398560
1044,±«´Ïåû,13538297953
1045,±«´ÏÒÇ,13797145044
1046,±«÷ì,13513034539
1047,±«÷ì,13556114280
1048,±«÷ì,13693943909
1049,±«÷ì,13752152058
1050,±«÷ì,13798396755
1051,±«÷ì,13894453014
1052,±«÷ì,13895671773
1053,±«÷ìºÆ,13645976202
1054,±«÷ìá°,13715285298
1055,±«÷ìÁé,13589816958
1056,±«÷ìÂ¶,13512155037
1057,±«÷ìÜø,13542111843
1058,±«÷ìÈã,13668072011
1059,±«÷ìÏ£,13895565951
1060,±«÷ìåû,13732848351
1061,±«÷ìÖ¥,13629498346
1062,±«µ¤,13412364591
1063,±«µ¤,13552628080
1064,±«µ¤,13713414070
1065,±«æ·,13520387592
1066,±«æ·,13613531403
1067,±«æ·Æ®,13447788051
1068,±«æ·ÒË,13675027823
1069,±«îìæ¼,13762242360
1070,±«îìÓñ,13561457324
1071,±«·²,13572074929
1072,±«·²,13664237638
1073,±«·²,13766553546
1074,±«·²½¡,13549991270
1075,±«·²æµ,13477812198
1076,±«·²ÔÃ,13851195934
1077,±«·¼,13431643852
1078,±«·¼Ô°,13541722682
1079,±«¹ð,13649638884
1080,±«¹ð,13786561884
1081,±«¹ðæÂ,13797685944
1082,±«¹ðÕÑ,13628433543
1083,±«º¯,13417135082
1084,±«º¯´Ï,13767126202
1085,±«º¯ÒÁ,13427196680
1086,±«º­,13482206258
1087,±«º­,13771165283
1088,±«ºÆ,13484111438
1089,±«ºÆ,13561202867
1090,±«ºÍ,13436651016
1091,±«ºÍ,13475238210
1092,±«ºÍ,13589613211
1093,±«ºÍ,13672655652
1094,±«ºÍ,13751411281
1095,±«ºÍ,13830579031
1096,±«ºÍ±ù,13616426889
1097,±«ºÍá°,13457469474
1098,±«ºÉ,13537577923
1099,±«ºÉ,13674051591
1100,±«ºÉÇÙ,13857955839
1101,±«ºÉË¼,13456142783
1102,±«ºÉÓ¨,13829373949
1103,±«ãü,13745543825
1104,±«ãüÃÎ,13466673622
1105,±«»·,13424477347
1106,±«»·,13457475300
1107,±«»·,13529862552
1108,±«»·,13559805477
1109,±«»·,13837716773
1110,±«»·Ù»,13530124400
1111,±«¼ª,13660448019
1112,±«½¡,13418173787
1113,±«½¡,13567371726
1114,±«½¡,13615975017
1115,±«½¡,13773717799
1116,±«½¡,13853477933
1117,±«½¡èª,13631233126
1118,±«½¡çù,13839435070
1119,±«½¡Ñã,13527627667
1120,±«æ¯,13432061760
1121,±«æ¯,13797079980
1122,±«æ¯çù,13711974479
1123,±«æ¯Í®,13440079471
1124,±«½à,13517292289
1125,±«½à,13612458987
1126,±«½àæ¿,13667427202
1127,±«½àÜø,13565349380
1128,±«æ¼,13591724663
1129,±«æ¼,13888565851
1130,±«æ¼Â¶,13514634384
1131,±«æ¼Üø,13714811461
1132,±«æ¼Þ±,13823959781
1133,±«æ¼Ñþ,13586483005
1134,±«æ¼Óð,13564317719
1135,±«æ¼Ø¹,13496265193
1136,±«½õ,13499072271
1137,±«½õ,13547801259
1138,±«½õ,13561861735
1139,±«½õ,13762425148
1140,±«½õ,13776205905
1141,±«½õ,13848982545
1142,±«½õÑþ,13838685206
1143,±«½õÒÀ,13645646700
1144,±«½õÔÂ,13873982555
1145,±«èª,13459338697
1146,±«èª,13711222761
1147,±«èª,13834797824
1148,±«èªæ¿,13556574876
1149,±«èªÔ°,13410764381
1150,±«Ý¼,13465933490
1151,±«Ý¼,13712283974
1152,±«Ý¼,13738809149
1153,±«Ý¼,13823057993
1154,±«Ý¼,13826817358
1155,±«Ý¼æ¯,13637404073
1156,±«¾§,13580638221
1157,±«¾ê,13588698968
1158,±«¾ê,13662896112
1159,±«¾êÀö,13532226582
1160,±«¾êçù,13781793936
1161,±«¾ý,13845591664
1162,±«¾ýÁ«,13619807402
1163,±«¾ýÏ¦,13438993275
1164,±«¾ýÐÀ,13640899979
1165,±«¾ýåû,13770806898
1166,±«¾ýÒÊ,13455768761
1167,±«¾ýÔÃ,13611253246
1168,±«¾û,13889685173
1169,±«¾ûÁé,13721476306
1170,±«¾ûÏ£,13799208638
1171,±«¾ûæµ,13519204205
1172,±«¿­,13431083292
1173,±«¿­,13797047958
1174,±«¿­,13870721868
1175,±«¿­À½,13711909963
1176,±«¿­æµ,13410465861
1177,±«¿­Ü°,13516001519
1178,±«¿­âù,13617901322
1179,±«¿­Ø¹,13734238941
1180,±«¿É,13546721318
1181,±«¿É,13757626547
1182,±«¿É,13843656553
1183,±«¿ÉÃ¼,13465279226
1184,±«¿Éæ«,13650479649
1185,±«¿Ë,13727768902
1186,±«¿ËÏ¦,13855184084
1187,±«á°,13462006095
1188,±«á°,13534565175
1189,±«á°,13574262186
1190,±«á°,13773174125
1191,±«á°,13773654406
1192,±«á°,13779643361
1193,±«á°,13861017396
1194,±«á°æµ,13563403035
1195,±«á°ÒÇ,13665605491
1196,±«á°Óý,13788399668
1197,±«À½,13454631170
1198,±«À½,13617903297
1199,±«À½,13868328096
1200,±«À½,13891232545
1201,±«À½ºÉ,13752975797
1202,±«À½ÀÖ,13746627166
1203,±«À½Çï,13580185704
1204,±«À½æ«,13426521782
1205,±«À½Ñþ,13414203379
1206,±«ÀÖ,13419978406
1207,±«ÀÖ,13588697216
1208,±«ÀÖ,13617317848
1209,±«ÀÖ,13745671667
1210,±«ÀÖ¼ª,13748582355
1211,±«ÀÖÃÀ,13549716118
1212,±«ÀÖÇä,13450059165
1213,±«Àö,13431523702
1214,±«ÀöÐÀ,13587132147
1215,±«ÀöÑþ,13427513697
1216,±«Àò,13414299898
1217,±«Àò,13415158535
1218,±«Àò,13630978450
1219,±«Á«,13617636035
1220,±«Á«Äþ,13553001924
1221,±«Áé,13463662240
1222,±«Áé,13467035441
1223,±«Áé,13495584980
1224,±«Áé,13711603261
1225,±«Áé,13768257811
1226,±«Áé,13867882982
1227,±«Áé,13897098280
1228,±«Áâ,13453726082
1229,±«Áâ,13575466588
1230,±«ÁâÄþ,13798905507
1231,±«Áâäö,13726505991
1232,±«è´,13842756168
1233,±«è´,13871873760
1234,±«è´À½,13890789947
1235,±«è´äö,13741238654
1236,±«è´æÌ,13754699523
1237,±«Â¶,13491616729
1238,±«Â¶,13512527304
1239,±«Â¶,13764785512
1240,±«Â¶,13814713126
1241,±«Â¶´Ï,13723849809
1242,±«Â¶èª,13786017668
1243,±«Â¶Ó¨,13780556428
1244,±«Â¶æ¥,13670032002
1245,±«Â¶ÕÑ,13863642664
1246,±«Ã¼,13622248311
1247,±«Ã¼,13754423676
1248,±«Ã¼,13783248803
1249,±«Ã¼¼ª,13487193411
1250,±«Ã¼æý,13850108538
1251,±«Ã¼ÒË,13663752105
1252,±«Ã¼Ø¹,13826804995
1253,±«Ã¼Õä,13886891226
1254,±«ÃÀ,13512062579
1255,±«ÃÀ,13586225500
1256,±«ÃÀ,13876285621
1257,±«ÃÀ÷ì,13491797160
1258,±«ÃÀÍ®,13643691584
1259,±«ÃÀçþ,13813191007
1260,±«ÃÎ,13424841477
1261,±«ÃÎ,13549155061
1262,±«ÃÎ,13751824568
1263,±«ÃÎ,13752414590
1264,±«ÃÎ,13775793576
1265,±«ÃÎ,13790911184
1266,±«ÃÎ·²,13598216114
1267,±«ÃÎÀÖ,13762715529
1268,±«ÃÎÉ¯,13541134671
1269,±«ÃÎæÃ,13730715006
1270,±«ÃÎæµ,13884273165
1271,±«ÃÎåû,13813738707
1272,±«ÃÎÑÞ,13679673083
1273,±«ÃÎâù,13796798684
1274,±«ÃÎÓ¨,13483889725
1275,±«ÃÎîÈ,13866001430
1276,±«Üø,13426819214
1277,±«Üø,13547985963
1278,±«Üø,13641082676
1279,±«Üø,13672151816
1280,±«Üø,13674966232
1281,±«Üøèª,13446304099
1282,±«ÜøÇÙ,13757969763
1283,±«ÜøÑþ,13622641309
1284,±«Ãú,13875194633
1285,±«ÃúÇä,13859283716
1286,±«ÃúÞ±,13661895983
1287,±«ÃúÜ°,13820721358
1288,±«Ä­,13456785264
1289,±«Ä­,13783242337
1290,±«Ä­ÃÎ,13642633331
1291,±«Ä­âù,13530855811
1292,±«Ä­Óñ,13752013014
1293,±«Ä­Õò,13682659586
1294,±«ÄÈ´¾,13562922725
1295,±«ÄÈÝ¼,13595707865
1296,±«ÄÈÁ«,13752219017
1297,±«ÄÈØ¹,13682268529
1298,±«Äþ,13570207706
1299,±«Äþ,13583468825
1300,±«Äþ,13662618316
1301,±«Äþ,13815124838
1302,±«ÄþÃ¼,13717668462
1303,±«Äþäö,13532358531
1304,±«ÄþÒÀ,13788141663
1305,±«ÄþÔª,13459229604
1306,±«ÄþÔÆ,13714163349
1307,±«Åå,13522056553
1308,±«Åå,13655291655
1309,±«Åå,13656412440
1310,±«Åå,13675359960
1311,±«Åå,13770012293
1312,±«Ååæ¿,13420719788
1313,±«ÅåºÉ,13637101462
1314,±«ÅåÇÙ,13719349854
1315,±«ÅåÒÀ,13751886465
1316,±«Æ®,13553135486
1317,±«Æ®,13683017375
1318,±«Æ®,13730811698
1319,±«Æ®µ¤,13418846035
1320,±«Æ®½õ,13580736471
1321,±«Æ®ÈÙ,13580377325
1322,±«Æ®Èã,13761584914
1323,±«Æ®É¯,13790832098
1324,±«Æ¼,13458995510
1325,±«Æ¼,13479524284
1326,±«Æ¼,13544001795
1327,±«Æ¼º¯,13621848846
1328,±«ä¿,13428352485
1329,±«ä¿,13896887143
1330,±«ä¿Ýæ,13486692750
1331,±«ç÷,13525472018
1332,±«ç÷,13833672177
1333,±«ç÷æ¼,13691693128
1334,±«ç÷¿Ë,13743782389
1335,±«ç÷ÀÖ,13635273208
1336,±«ç÷Â¶,13470489481
1337,±«ç÷ç÷,13412825028
1338,±«ç÷Óð,13665384376
1339,±«çù,13483739841
1340,±«çù,13513519615
1341,±«çù,13585483396
1342,±«çù,13588755008
1343,±«çù,13692563064
1344,±«çù,13730114453
1345,±«çùæ¼,13872013177
1346,±«çùÙ»,13792712840
1347,±«çùÑþ,13575534739
1348,±«Üç,13416883677
1349,±«Üç,13449487727
1350,±«Üç,13593341375
1351,±«Üç,13654562367
1352,±«Üç,13759742437
1353,±«Üçæ¿,13521433621
1354,±«ÜçÀò,13764317250
1355,±«ÜçË¬,13663222811
1356,±«Üççþ,13479469511
1357,±«Ù»,13443876652
1358,±«Ù»,13453225261
1359,±«Ù»,13495926725
1360,±«Ù»,13532945621
1361,±«Ù»,13590367334
1362,±«Ù»,13653573155
1363,±«Ù»,13694491749
1364,±«Ù»,13710563396
1365,±«Ù»,13729339001
1366,±«Ù»,13743293039
1367,±«Ù»,13824917644
1368,±«Ù»,13866197960
1369,±«Ù»ºÍ,13618889829
1370,±«Ù»¾§,13562799053
1371,±«Ù»¿É,13646306743
1372,±«Ù»Ù»,13596701291
1373,±«Ù»Çä,13592384449
1374,±«Ù»Íñ,13486504502
1375,±«Ù»Ó¨,13641039168
1376,±«Ù»Ô·,13841866559
1377,±«Ù»ÔÃ,13872448518
1378,±«ÇÙ,13437675006
1379,±«ÇÙ,13468922762
1380,±«ÇÙ,13626381731
1381,±«ÇÙ,13841308962
1382,±«ÇÙ´¿,13579429754
1383,±«ÇÙÜø,13471626852
1384,±«ÇÙä¿,13833574980
1385,±«ÇÙçù,13596202997
1386,±«ÇÙÉ¯,13616125832
1387,±«ÇÙäö,13576794203
1388,±«ÇÙåû,13450747368
1389,±«ÇÙÓê,13678882622
1390,±«ÇÚ,13521295431
1391,±«ÇÚ,13765832729
1392,±«ÇÚ,13786311028
1393,±«ÇÚÇí,13880973376
1394,±«Çà,13420035479
1395,±«Çà,13660495620
1396,±«Çà,13835077252
1397,±«ÇàÝ¼,13627681537
1398,±«Çà¿­,13481052403
1399,±«Çàæµ,13425412169
1400,±«Çä,13819523386
1401,±«Çä·²,13566376171
1402,±«ÇäÇå,13419819231
1403,±«Çäæý,13897404863
1404,±«ÇäÐÅ,13696269917
1405,±«ÇäÔÂ,13525403497
1406,±«ÇäÕÑ,13425304174
1407,±«ÇäÕÑ,13886909971
1408,±«Çåæ¼,13811312124
1409,±«ÇåÈã,13551381823
1410,±«Çç,13720921017
1411,±«Çç,13883443500
1412,±«Çí,13512368006
1413,±«Çí´Ï,13571723982
1414,±«Çí¹ð,13794975619
1415,±«Çí¿Ë,13728255384
1416,±«ÇíÏ£,13526358204
1417,±«ÇíÒÀ,13845121228
1418,±«ÇíÓî,13524226284
1419,±«Çï,13446929893
1420,±«Çï,13622796617
1421,±«Çï,13822212951
1422,±«Çï´¾,13696306028
1423,±«Çï÷ì,13438067160
1424,±«Çïæý,13426713299
1425,±«ÇïÝæ,13562353102
1426,±«È«,13542539814
1427,±«È«,13750663267
1428,±«È«,13791653975
1429,±«È«,13859794540
1430,±«È«Ýí,13851626085
1431,±«È«çü,13774543302
1432,±«È«Ñó,13582402210
1433,±«ÈØ,13545145569
1434,±«ÈØ,13645885120
1435,±«ÈØ,13813766979
1436,±«ÈØ±ù,13533835314
1437,±«ÈØ´¿,13686164111
1438,±«ÈÚ,13699337395
1439,±«ÈÚ,13785839322
1440,±«ÈÚÃÎ,13548697352
1441,±«ÈÚçþ,13438282190
1442,±«ÈÚÑã,13587309553
1443,±«ÈÚÔª,13837106591
1444,±«Èã,13661852923
1445,±«ÈãÀÖ,13460761304
1446,±«Èãçù,13594852465
1447,±«Èï,13436016183
1448,±«Èï,13599707078
1449,±«ÈïÇÙ,13715004275
1450,±«ÈïÇà,13837594032
1451,±«É¯,13723082494
1452,±«É¯,13775436870
1453,±«É¯çù,13585266530
1454,±«É¯Ò¶,13583383762
1455,±«Éº,13491348997
1456,±«Éº,13550243652
1457,±«Éº,13779758362
1458,±«Éºµ¤,13594893552
1459,±«ÉºÜø,13896527704
1460,±«ÉºØ¹,13689839170
1461,±«ÉºÔ´,13665027557
1462,±«Ë¬,13495417676
1463,±«Ë¬èµ,13425347817
1464,±«Ë¬èµ,13471661967
1465,±«Ë¬Áé,13453264787
1466,±«Ë¬Çå,13529977670
1467,±«Ë¬Íñ,13493084775
1468,±«Ë¼,13414791599
1469,±«Ë¼,13698443412
1470,±«Ë¼÷ì,13667615416
1471,±«Ë¼ÎÄ,13696842472
1472,±«æÃ,13431052782
1473,±«æÃ,13596026713
1474,±«æÃ,13742596307
1475,±«æÃ,13870178892
1476,±«æÃÇå,13479546825
1477,±«æÃÔÏ,13781405303
1478,±«Í®,13461892236
1479,±«Í®,13610307268
1480,±«Í®,13747225751
1481,±«Í®,13758369691
1482,±«Í®,13815508803
1483,±«Í®,13825255378
1484,±«Í®ÈØ,13621331590
1485,±«Í®æý,13744451714
1486,±«Í®âù,13481263896
1487,±«Í®Õä,13655743886
1488,±«æý,13452673148
1489,±«æý,13515774544
1490,±«æý,13516383370
1491,±«æý,13585011271
1492,±«æý,13625521478
1493,±«æý,13649145461
1494,±«æý·¼,13722654699
1495,±«æýá°,13416009036
1496,±«æýæý,13741227067
1497,±«æýÞ±,13634406729
1498,±«æýÒÀ,13487749401
1499,±«æýÔÃ,13598294668
1500,±«Íñ,13475929535
1501,±«Íñ,13519015018
1502,±«Íñ,13810768611
1503,±«Íñ÷ì,13641963256
1504,±«Íñº­,13743572619
1505,±«ÍñÉ¯,13716817574
1506,±«ÍñØ¹,13723518181
1507,±«çþ,13722809644
1508,±«çþ,13774752501
1509,±«çþ,13817075146
1510,±«çþîì,13894622029
1511,±«çþº¯,13650947184
1512,±«çþÃÀ,13864841740
1513,±«çþæÃ,13445792874
1514,±«çþåû,13495384275
1515,±«çþè¥,13630277106
1516,±«çþÕê,13779556205
1517,±«Þ±,13558732867
1518,±«Þ±,13621199505
1519,±«Þ±,13679203716
1520,±«Þ±,13681529615
1521,±«Þ±,13854856894
1522,±«Þ±´Ï,13460629708
1523,±«Þ±ÃÎ,13623732091
1524,±«Þ±Æ®,13576748734
1525,±«Þ±ç÷,13678668665
1526,±«ÎÄ,13481567664
1527,±«ÎÄ,13675126056
1528,±«ÎÄ,13742558997
1529,±«ÎÄÀö,13530925182
1530,±«ÎÄÑþ,13613672668
1531,±«ÎÄÓ½,13429815342
1532,±«Ï¦,13791472994
1533,±«Ï¦°¨,13453299738
1534,±«Ï¦Ä­,13879033145
1535,±«Ï¦æý,13821135521
1536,±«Ï£,13460995088
1537,±«Ï£,13474531854
1538,±«Ï£,13485176446
1539,±«Ï£,13520392047
1540,±«Ï£,13528879425
1541,±«Ï£,13556634178
1542,±«Ï£,13627469991
1543,±«Ï£,13794223285
1544,±«Ï£,13878538130
1545,±«Ï£æ¼,13825912047
1546,±«Ï£á°,13792856702
1547,±«Ï£Íñ,13439957100
1548,±«Ï£Þ±,13553965865
1549,±«Ï£Ï£,13892087206
1550,±«Ï£äö,13653747172
1551,±«Ï£âù,13529769794
1552,±«ÏÈ,13881518490
1553,±«æµ,13485155848
1554,±«æµ,13532929306
1555,±«æµ,13649233951
1556,±«æµ,13653277836
1557,±«æµ,13659631708
1558,±«æµ,13686014464
1559,±«æµ,13814201092
1560,±«æµ,13844357250
1561,±«æµÄÈ,13438877847
1562,±«æµÇä,13624947632
1563,±«æµÈØ,13642174722
1564,±«æµÈØ,13791022600
1565,±«æµØ¹,13821471134
1566,±«æµÔÃ,13519642640
1567,±«ÐÀ,13415869915
1568,±«ÐÀ,13499634474
1569,±«ÐÀ,13583757409
1570,±«ÐÀ,13669375318
1571,±«ÐÀ,13877274143
1572,±«ÐÀ·¼,13591371196
1573,±«ÐÀ½¡,13591194540
1574,±«ÐÀÇï,13628842605
1575,±«ÐÀÜ°,13815797148
1576,±«ÐÀæ«,13455312169
1577,±«ÐÀÓý,13519778353
1578,±«ÐÀæÂ,13766716656
1579,±«Ü°,13658225981
1580,±«Ü°,13692646017
1581,±«Ü°,13725892958
1582,±«Ü°,13735344871
1583,±«Ü°,13750604327
1584,±«Ü°Ã¼,13747028970
1585,±«ÐÅ½à,13712212479
1586,±«ÐÅÏÈ,13638157518
1587,±«ÐÅÔ¨,13877618752
1588,±«Ðû,13575791540
1589,±«Ðû,13691053583
1590,±«Ðû,13729819040
1591,±«Ðû,13890649341
1592,±«ÐûÔ·,13419112003
1593,±«Ýæ,13425247271
1594,±«Ýæ,13429157320
